identifiant,obs,depenses_totales_2016,depenses_totales_2017,achats_combustibles_16,achats_gaz_16,achats_chauffage_16,achats_carburants_16,depenses_totales_achats_16,achats_combustibles_17,achats_gaz_17,achats_chauffage_17,achats_carburants_17,depenses_totales_achats_17,elu_charge_energie,personne_charge_energie,frequence_conso,temps_consacre_energie,statut,service_rattachement,autre_service_rattachement,realisation_batiment_rai,isolation_parois_rai,remplacement_ouvrants_rai,renovation_chaufferies_rai,regulation_energie_rai,telegestion_chaufferies_rai,miseenplace_eclairage_rai,amelioration_eclairage_public,releve_surfaces,tableau_de_bord,info_suivi_conso,optimisation_tarifs,amelioration_contrats,audit_energetique,sensibilisation,realisation_batiment_pai,isolation_parois_pai,remplacement_ouvrants_pai,renovation_chaufferies_pai,regulation_energie_pai,telegestion_chaufferies_pai,miseenplace_eclairage_pai,projection_amelioration_eclairag,projection_releve_surfaces,projection_tableau_de_bord,projection_info_suivi_conso,proj_optimisation_tarifs,proj_amelioration_contrats,proj_audit_energetique,proj_sensibilisation,organisme_tiers,type_organisme,autre_organisme,conso_fuel_domestique,depenses_fuel_domestique,conso_fuel_lourd,depenses_fuel_lourd,conso_gaz_naturel,depenses_gaz_naturel,conso_charbon,depenses_charbon,conso_butane,depenses_butane,conso_bois,depenses_bois,conso_rdc,depenses_rdc,conso_electricite,depenses_electricite,conso_eclairage_public,depenses_eclairage_public,depenses_carburant,depenses_totales,garantie_electricite,garantie_quantite,proportion_elec_renouvelable,gaz_achete,part_gaz_renouvable,longueur_voies_17,points_lampes_sodium,points_lampes_vapeur,points_LED,points_lampes_halogenures,points_lampes_solaires,points_autres_lampes,total_point_lumineux_17,puissance_elec_totale,part_extinction_nocturne,heures_parc_eteint,part_gradation_intensite
3386,578,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2039.857,125.15018,0,0,0,0,0,0,2252.257,172.6817,7135.418,908.7138269,0,0,0,0,,,,,,,,,,,,,0,,,,
3387,2683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3388,2860,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3389,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3390,1375,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,
3391,2214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3392,2329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3393,188,9717.6,10240.5,0,174800.9,105557.7,82480.8,362839.4,0,191203,116228.6,90192.6,397624.2,"Oui, avec une délégation explicite","Oui, un agent de votre [Q1Voustes]",Annuelle,Moins de 50%,Technicien (cadre B),Direction des services techniques,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Oui,Oui,Oui,Oui,Oui,Non,Oui,,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,,,137000,90192.6,0,0,36.7,2311.9,0,0,25.1,25034.8,0,0,1747.4,116228.6,1161.7,163856.4,0,0,0,397624.3,Non,,,Non,,,,,,,,,,,,,
3394,1773,11463977.8,12367271,0,26090.3,52224,64031.2,142345.5,0,60098.5,61949,72495.2,194542.7,Non,Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Oui,Non,Non,Non,Non,Oui,,Non,Non,Non,Non,Non,Non,Non,Non,,,18118,14464.2,0,0,1007.7,43949.5,0,0,0,0,0,0,0,0,144.4,23948.2,0,40000,72495.2,154857.1,Non,,,Non,,,,,,,,,,,,,
3395,339,4403355.7,4745322.8,0,11747,0,16755,28502,0,11105,0,20548,31653,"Oui, avec une délégation explicite","Oui, confié à un Conseil en Energie Partagée (CEP) ou à une personne en dehors de la collectivité (intercommunalité, ALE, PNR, Syndicat, etc.)",,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Non,Oui,Oui,Oui,Oui,Oui,Oui,,Oui,Oui,Non,Oui,Oui,Non,Oui,Non,,,0,0,0,0,373.2,19.1593,0,0,0,0,0,0,0,0,80.341,11.1047,0,0,0.7,30.964,Non,,,Non,,,,,,,,,,,,,
3396,2953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3397,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3398,157,49983,50268,0,1473,0,13,1486,0,1189,26,14,1229,"Oui, avec une délégation explicite","Oui, un agent de votre [Q1Voustes]",Semestrielle/trimestrielle,75%,Ingénieur (cadre A),Direction des services techniques,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé en partie seulement,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Non,Oui,Oui,Oui,Non,Non,Oui,Non,,,0,0,0,0,3791.4,172.3,0,0,0,0,0,0,193,26.1,2354.7,310,5178,707.3,0,1215.7,"Oui, en totalité",,100,Non,,360,4447,0,6043,1968,0,833,13291,1344420,40,,10
3399,1517,0,0,0,0,0,0,0,0,0,0,0,0,Non,Non,,,,,,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Oui,Oui,Oui,Oui,Non,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non,,,,,55,0,0,0,0,0,0,0,0,20,,0
3400,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3401,2687,6827,7722,0,41,0,19.8,60.8,0,41.7,0,19.1,60.8,Non,Non,,,,,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Oui,Oui,Oui,Oui,Non,Non,Oui,Non,Non,Non,Non,Oui,Non,Non,Oui,Non,,,1.5,1.2,0,0,0,0,0,0,0,0,0,0,0,0,274.8,41.7,9.2,1.4,15.1,59.4,,,,,,0,0,0,0,0,0,0,0,0,0,,0
3402,1443,8244,8492,2.9,154.2,0,3.8,160.9,3.7,154.7,0,5.5,163.9,Non,"Oui, confié à un Conseil en Energie Partagée (CEP) ou à une personne en dehors de la collectivité (intercommunalité, ALE, PNR, Syndicat, etc.)",,,,,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Non,Non,Oui,Oui,Oui,Oui,Oui,,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,0,0,0,0,1514.2,73.3,0,0,0,0,16.2,3.6,0,0,462.9,72.8,0,12.5,1.8,151.5,Non,,,Non,,,,,,,,,,,,,
3403,793,58960,74730,0,1180,196,72,1448,0,1735,191,75,2001,"Oui, sans délégation explicite","Oui, un agent de votre [Q1Voustes]",Mensuelle,50%,Agent administratif,Direction des services techniques,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Non,Non,Non,Non,Non,Oui,Non,,,9,6.4,0,0,3381,151,0,0,0,3,0,0,2703,120,13410,1527,313,45,65,1917.4,Non,,,Non,,24,470,174,23,13,0,24,704,170,0,,0
3404,1097,142998.7,162826.8,0,3155.9,48.7,53.3,3257.9,0,6561.9,67.3,237.3,6866.5,"Oui, avec une délégation explicite","Oui, un agent de votre [Q1Voustes]",Mensuelle,75%,Technicien (cadre B),Direction des services techniques,,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Une Agence Locale de l’Energie,,53.5,39.6,0,0,24028.5,927.5,0,0,0,0,560,10.3,1000,67.3,28000,2902.4,25000,2800,220.885,227632.1,"Oui, en totalité",,100,Non,,509,14617,587,1785,5684,,128,22801,3168,14,,77
3405,2677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3406,1091,0,3838508.8,0,0,0,0,0,0,5497.3,1299.5,14626.6,21423.4,"Oui, sans délégation explicite",Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Oui,Oui,Non,Non,Non,Oui,,Non,Non,Non,Non,Non,Non,Non,Non,,,0,2967.9,0,1095,0,0,0,0,0,0,0,1170.1,0,0,0,6861.6,0,0,50056.9,62151.5,Non,,,,,,,,,,,,,,,,
3407,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3408,649,10800,11700,0,4525,0,64961,69486,0,14065,0,70400,84465,Non,"Oui, un agent de votre [Q1Voustes]",Annuelle,Moins de 50%,Agent administratif,Direction générale des services,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Non,Oui,Non,Non,Non,Oui,,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,,,0,0,0,0,50,3050,0,0,0,0,0,0,0,0,61,12600,0,0,70400,86050,Non,,,Non,,,,,,,,,,,,,
3409,2325,9965,10199,71,52,0,0,123,76,51,0,0,127,Non,"Oui, un agent de votre [Q1Voustes]",Annuelle,Moins de 50%,Ingénieur (cadre A),Direction des services techniques,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Réalisé pour l'essentiel,Réalisé en partie seulement,,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Non,Oui,Oui,Non,Non,Oui,,Non,Oui,Oui,Non,Non,Non,Oui,Non,,,0,0,0,0,125,0,0,0,0,0,0,0,0,0,3355,0,0,0,76,76,"Oui, en partie",,,,,,,,,,,,,,,,
3410,1586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3411,471,731831.2,720596.7,0,3045,2814.2,2443.2,8302.4,0,3605.6,2972,1980.6,8558.2,"Oui, avec une délégation explicite","Oui, un agent de votre [Q1Voustes]",Annuelle,75%,Ingénieur (cadre A),Direction des services techniques,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,Oui,Oui,Non,,,63.5,44,0,0,21477.5,992.4,0,0,0,0,0,0,15945.8,1411.1,27544.6,3310.3,324,831.4,1936.6,8525.8,"Oui, en partie",6886.2,25,"Oui, en partie",,8,112,215,42,0,0,0,369,188,0,,80
3412,1629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3413,403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3414,1066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3415,2222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3416,2080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3417,1147,6222712.8,6354100.9,0,59328.7,0,3656.3,62985,0,81447.6,0,5071.2,86518.8,"Oui, avec une délégation explicite",Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Oui,Oui,Non,Non,Non,Oui,,Oui,Oui,Non,Oui,Oui,Oui,Oui,Oui,Un bureau d’Etudes Techniques;Un autre organisme,,0,0,0,0,489,23147,0,0,0,0,0,0,0,0,196,76409.5,0,0,3739.5,103296,Non,,,Non,,,,,,,,,,,,,
3418,425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3419,1737,8774,9135.6,53773,240852,0,0,294625,40161,198626,0,0,238787,"Oui, avec une délégation explicite","Oui, un agent de votre [Q1Voustes]",Mensuelle,50%,Ingénieur (cadre A),Direction générale des services,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Oui,Non,Non,Non,Non,Non,Non,,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,0,0,0,0,1165.5,56071,0,0,0,0,0.3,40161,0,0,1248.5,158244,0,0,33151.9,287627.9,"Oui, en totalité",,100,Non,,,,,,,,,,,,,
3420,2481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3421,1699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3422,2097,37543,38722,0,76,0,9,85,0,61,0,9,70,"Oui, sans délégation explicite",Non,,,,,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Non,Non,Non,Non,Non,Non,Non,,Non,Oui,Oui,Oui,Oui,Oui,Non,Non,,,0,0,0,0,53,7.9,0,0,0,0,0,0,0,0,358,53.1,0,0,9,61,Non,,,Non,,,,,,,,,,,,,
3423,539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3424,1237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3425,37,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3426,1244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3427,2669,696111,893047,5492,14631,3119,5572,28814,7510,15377,4408,6625,33920,Non,Non,,,,,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Non,Non,Non,Non,Non,Non,Non,,Non,Non,Non,Non,Non,Non,Non,Non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3428,1213,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3429,1965,89000,90885,15,991,877,0,1883,13,894,820,0,1727,"Oui, sans délégation explicite","Oui, un agent de votre [Q1Voustes]",Inférieure au mois,100%,Ingénieur (cadre A),Autre,Un service énergies de 6 personnes (1A 4B 1C) rattaché à la direction générale des services,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,,,,,,Non,,,19,15,0,0,2235,99.6,0,0,0,0,0,0,7314,686,3943.3,450.5,612,388,88,1339,Non,,,Non,,,,,,,,,0,,,,
3430,2943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3431,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3432,1580,313882061,311708086,0,3814462.8,273284.8,270588.8,4358336.4,0,3970935.5,154850,278032,4403817.5,"Oui, avec une délégation explicite","Oui, un agent de votre [Q1Voustes]",Mensuelle,100%,Ingénieur (cadre A),Direction des services techniques,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé pour l'essentiel,Réalisé en partie seulement,Réalisé en partie seulement,Non,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Oui,Non,,,157685,118772.7,0,0,33634.8,1366219.8,0,0,0,0,0,0,6690.7,479132.9,12964.2,2357321.4,16800,243300,153230,5856179.8,"Oui, en partie",30000,100,Non,,886,24217,214,2908,5808,0,2488,35635,5761,21.7,,21.5
3433,1207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3434,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3435,2927,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,0,,,,
3436,1158,,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3437,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3438,1663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3439,1455,5625,6439,0.1,13,0,49.4,62.5,0,14,2.2,52.3,68.5,Non,"Oui, un agent de votre [Q1Voustes]",Annuelle,Moins de 50%,Ingénieur (cadre A),Direction générale des services,,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,,Réalisé pour l'essentiel,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Oui,Non,Non,Non,Oui,Non,Oui,,Non,Oui,Oui,Oui,Non,Oui,Oui,Non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non,,,,,,,,,,,,,,,,
3440,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
3441,753,9967864,14415556,0,126532,0,106462,232994,0,138586,13348,84237,236171,Non,Non,,,,,,Réalisé en partie seulement,Réalisé en partie seulement,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Pas réalisé jusqu'à présent,Pas réalisé jusqu'à présent,Réalisé en partie seulement,Non,Non,Oui,Non,Oui,Non,Oui,,Non,Non,Non,Oui,Non,Non,Oui,Non,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,
